order_id,warehouse_id,order_date,order_priority,planned_ship_date,is_delayed,delay_days,actual_ship_date,shipping_cost
129350,4,2024-12-08,Medium,2024-12-09,0,0,2024-12-09,44.18
129351,7,2024-10-24,High,2024-10-28,1,8,2024-11-05,93.7
129352,6,2024-05-08,Low,2024-05-11,0,0,2024-05-11,64.21
129353,10,2024-05-06,High,2024-05-10,0,0,2024-05-10,49.08
129354,10,2024-10-31,Medium,2024-11-04,0,0,2024-11-04,70.11
129355,3,2024-07-06,Medium,2024-07-07,0,0,2024-07-07,71.05
129356,9,2024-02-16,Low,2024-02-17,1,9,2024-02-26,99.72
129357,11,2024-01-16,Low,2024-01-20,0,0,2024-01-20,24.8
129358,8,2024-08-25,Medium,2024-08-29,0,0,2024-08-29,17.27
129359,7,2024-12-18,Medium,2024-12-21,0,0,2024-12-21,46.17
129360,3,2024-07-13,Low,2024-07-15,0,0,2024-07-15,50.02
129361,5,2024-06-09,High,2024-06-13,0,0,2024-06-13,55.96
129362,11,2024-02-12,Critical,2024-02-14,0,0,2024-02-14,11.42
129363,8,2024-01-03,Medium,2024-01-05,0,0,2024-01-05,71.42
129364,2,2024-08-06,Medium,2024-08-10,0,0,2024-08-10,29.59
129365,4,2024-01-03,High,2024-01-06,0,0,2024-01-06,76.42
129366,5,2024-01-08,Medium,2024-01-12,0,0,2024-01-12,37.47
129367,2,2024-09-08,Medium,2024-09-10,0,0,2024-09-10,59.26
129368,6,2024-03-23,Low,2024-03-24,0,0,2024-03-24,34.61
129369,7,2024-07-06,Medium,2024-07-09,1,1,2024-07-10,13.41
129370,8,2024-01-20,Medium,2024-01-22,0,0,2024-01-22,66.37
129371,12,2024-03-17,Medium,2024-03-19,0,0,2024-03-19,61.35
129372,4,2024-04-17,High,2024-04-20,0,0,2024-04-20,55.08
129373,5,2024-03-02,Medium,2024-03-04,0,0,2024-03-04,47.91
129374,3,2024-07-06,Low,2024-07-10,0,0,2024-07-10,37.26
129375,5,2024-04-18,High,2024-04-22,0,0,2024-04-22,43.09
129376,6,2024-11-22,High,2024-11-23,0,0,2024-11-23,5.49
129377,4,2024-04-20,Low,2024-04-21,0,0,2024-04-21,35.47
129378,11,2024-04-20,Medium,2024-04-23,0,0,2024-04-23,25.44
129379,6,2024-03-30,High,2024-04-01,0,0,2024-04-01,58.74
129380,9,2024-09-01,High,2024-09-02,0,0,2024-09-02,15.13
129381,4,2024-01-05,High,2024-01-09,1,6,2024-01-15,92.12
129382,7,2024-02-27,Low,2024-03-02,0,0,2024-03-02,57.77
129383,8,2024-11-02,Medium,2024-11-06,1,4,2024-11-10,34.65
129384,12,2024-02-26,Medium,2024-02-27,1,6,2024-03-04,103.07
129385,10,2024-06-27,Low,2024-07-01,0,0,2024-07-01,53.11
129386,3,2024-12-10,Medium,2024-12-11,1,1,2024-12-12,20.61
129387,7,2024-08-10,Low,2024-08-11,0,0,2024-08-11,55.83
129388,9,2024-02-29,High,2024-03-03,0,0,2024-03-03,5.28
129389,11,2024-03-24,Critical,2024-03-28,0,0,2024-03-28,22.57
129390,10,2024-10-08,High,2024-10-11,1,3,2024-10-14,69.09
129391,1,2024-01-02,Medium,2024-01-06,0,0,2024-01-06,30.17
129392,12,2024-12-12,Medium,2024-12-14,0,0,2024-12-14,78.63
129393,1,2024-02-27,Low,2024-03-01,0,0,2024-03-01,13.86
129394,7,2024-02-06,Critical,2024-02-07,0,0,2024-02-07,54.19
129395,2,2024-09-17,Medium,2024-09-18,0,0,2024-09-18,29.97
129396,8,2024-11-13,Low,2024-11-14,1,3,2024-11-17,19.51
129397,6,2024-10-10,Low,2024-10-12,0,0,2024-10-12,18.84
129398,2,2024-06-30,Critical,2024-07-02,0,0,2024-07-02,7.5
129399,4,2024-06-22,Low,2024-06-25,0,0,2024-06-25,22.49
129400,7,2024-10-04,Low,2024-10-05,0,0,2024-10-05,60.13
129401,12,2024-09-25,Medium,2024-09-27,0,0,2024-09-27,75.36
129402,8,2024-09-05,Medium,2024-09-07,0,0,2024-09-07,34.69
129403,5,2024-10-26,Medium,2024-10-30,0,0,2024-10-30,22.03
129404,2,2024-11-17,Medium,2024-11-20,0,0,2024-11-20,55.74
129405,2,2024-07-12,Low,2024-07-14,0,0,2024-07-14,21.68
129406,4,2024-01-28,Low,2024-01-31,1,5,2024-02-05,74.97
129407,3,2024-07-14,Low,2024-07-17,0,0,2024-07-17,38.15
129408,7,2024-10-23,Critical,2024-10-26,0,0,2024-10-26,59.75
129409,5,2024-04-13,Low,2024-04-16,1,2,2024-04-18,38.54
129410,5,2024-09-24,High,2024-09-26,1,2,2024-09-28,84.93
129411,10,2024-03-11,High,2024-03-15,0,0,2024-03-15,63.42
129412,8,2024-01-31,Low,2024-02-04,0,0,2024-02-04,49.3
129413,1,2024-10-26,Low,2024-10-27,0,0,2024-10-27,61.54
129414,6,2024-02-05,Medium,2024-02-07,0,0,2024-02-07,77.51
129415,12,2024-01-17,Critical,2024-01-19,1,4,2024-01-23,20.76
129416,6,2024-07-05,Medium,2024-07-09,0,0,2024-07-09,12.9
129417,4,2024-11-05,High,2024-11-08,0,0,2024-11-08,18.13
129418,7,2024-06-26,Medium,2024-06-29,0,0,2024-06-29,27.39
129419,11,2024-04-27,Low,2024-04-29,1,1,2024-04-30,31.62
129420,9,2024-07-25,Low,2024-07-28,1,1,2024-07-29,17.97
129421,9,2024-03-08,High,2024-03-09,0,0,2024-03-09,43.17
129422,8,2024-07-04,High,2024-07-07,0,0,2024-07-07,67.99
129423,1,2024-03-20,Low,2024-03-22,1,2,2024-03-24,29.35
129424,11,2024-11-23,Medium,2024-11-24,1,7,2024-12-01,63.22
129425,12,2024-07-03,Low,2024-07-04,0,0,2024-07-04,79.65
129426,9,2024-02-26,Low,2024-02-27,0,0,2024-02-27,14.3
129427,12,2024-07-08,Medium,2024-07-10,0,0,2024-07-10,65.34
129428,4,2024-07-24,Medium,2024-07-26,0,0,2024-07-26,26.14
129429,3,2024-12-23,Low,2024-12-26,0,0,2024-12-26,17.07
129430,12,2024-03-25,Medium,2024-03-26,0,0,2024-03-26,59.58
129431,2,2024-12-06,Low,2024-12-08,0,0,2024-12-08,34.43
129432,4,2024-02-12,High,2024-02-16,1,9,2024-02-25,95.27
129433,7,2024-04-22,Medium,2024-04-25,0,0,2024-04-25,68.53
129434,10,2024-02-11,Medium,2024-02-14,0,0,2024-02-14,45.54
129435,1,2024-02-06,Medium,2024-02-09,0,0,2024-02-09,7.14
129436,2,2024-01-23,High,2024-01-26,1,5,2024-01-31,60.8
129437,1,2024-07-22,Low,2024-07-25,0,0,2024-07-25,22.86
129438,6,2024-10-11,Medium,2024-10-14,0,0,2024-10-14,58.74
129439,10,2024-05-03,Low,2024-05-04,1,3,2024-05-07,79.75
129440,7,2024-12-29,Medium,2025-01-02,0,0,2025-01-02,28.15
129441,8,2024-11-04,Medium,2024-11-05,0,0,2024-11-05,8.36
129442,2,2024-07-03,Low,2024-07-06,0,0,2024-07-06,59.75
129443,1,2024-06-27,Medium,2024-06-28,0,0,2024-06-28,32.67
129444,11,2024-12-25,Medium,2024-12-28,0,0,2024-12-28,45.87
129445,12,2024-02-06,Low,2024-02-07,1,1,2024-02-08,75.51
129446,2,2024-03-18,Low,2024-03-21,1,5,2024-03-26,108.85
129447,8,2024-10-02,Low,2024-10-04,0,0,2024-10-04,37.33
129448,5,2024-11-13,Medium,2024-11-14,0,0,2024-11-14,64.88
129449,11,2024-10-14,Low,2024-10-17,0,0,2024-10-17,23.41
129450,6,2024-05-31,Low,2024-06-03,0,0,2024-06-03,46.65
129451,4,2024-11-11,Medium,2024-11-13,0,0,2024-11-13,37.1
129452,3,2024-01-23,Medium,2024-01-25,0,0,2024-01-25,37.88
129453,11,2024-03-09,Medium,2024-03-13,0,0,2024-03-13,26.6
129454,9,2024-10-31,Medium,2024-11-02,1,2,2024-11-04,65.93
129455,5,2024-05-22,Medium,2024-05-26,0,0,2024-05-26,28.27
129456,7,2024-07-27,Low,2024-07-29,0,0,2024-07-29,5.2
129457,12,2024-10-07,Low,2024-10-08,0,0,2024-10-08,38.79
129458,7,2024-07-27,Low,2024-07-29,0,0,2024-07-29,13.8
129459,7,2024-02-02,Medium,2024-02-04,0,0,2024-02-04,19.69
129460,8,2024-01-13,Medium,2024-01-16,1,1,2024-01-17,63.23
129461,3,2024-07-29,Low,2024-08-01,0,0,2024-08-01,34.08
129462,1,2024-06-29,High,2024-07-02,0,0,2024-07-02,27.99
129463,4,2024-04-06,High,2024-04-09,0,0,2024-04-09,66.85
129464,1,2024-05-21,Medium,2024-05-24,0,0,2024-05-24,72.84
129465,4,2024-04-26,Medium,2024-04-27,1,5,2024-05-02,73.24
129466,11,2024-03-19,Low,2024-03-21,0,0,2024-03-21,31.51
129467,2,2024-08-23,Medium,2024-08-27,0,0,2024-08-27,44.01
129468,8,2024-04-30,Medium,2024-05-02,0,0,2024-05-02,13.7
129469,6,2024-11-16,High,2024-11-17,0,0,2024-11-17,30.58
129470,5,2024-11-15,Low,2024-11-19,1,5,2024-11-24,64.32
129471,2,2024-02-22,High,2024-02-25,0,0,2024-02-25,38.36
129472,10,2024-10-13,Medium,2024-10-16,1,8,2024-10-24,48.16
129473,3,2024-01-30,Medium,2024-02-03,0,0,2024-02-03,33.64
129474,9,2024-09-05,Low,2024-09-07,0,0,2024-09-07,14.27
129475,5,2024-05-08,Low,2024-05-12,0,0,2024-05-12,8.91
129476,2,2024-08-24,Medium,2024-08-26,0,0,2024-08-26,10.46
129477,1,2024-09-20,Low,2024-09-22,0,0,2024-09-22,26.03
129478,5,2024-10-22,High,2024-10-26,0,0,2024-10-26,50.32
129479,3,2024-09-08,Medium,2024-09-09,0,0,2024-09-09,24.73
129480,5,2024-06-22,Low,2024-06-25,0,0,2024-06-25,15.24
129481,8,2024-11-07,High,2024-11-11,0,0,2024-11-11,7.09
129482,4,2024-01-05,Low,2024-01-07,0,0,2024-01-07,40.46
129483,6,2024-02-06,Medium,2024-02-09,1,1,2024-02-10,28.19
129484,8,2024-01-26,Medium,2024-01-29,1,5,2024-02-03,53.66
129485,3,2024-06-25,Medium,2024-06-28,0,0,2024-06-28,39.56
129486,10,2024-03-22,Low,2024-03-24,1,3,2024-03-27,32.41
129487,12,2024-06-07,Low,2024-06-09,1,7,2024-06-16,39.68
129488,8,2024-05-16,Medium,2024-05-18,0,0,2024-05-18,16.58
129489,1,2024-02-10,Critical,2024-02-12,0,0,2024-02-12,62.03
129490,10,2024-06-16,Critical,2024-06-18,0,0,2024-06-18,32.35
129491,4,2024-11-15,Low,2024-11-19,1,8,2024-11-27,138.92
129492,6,2024-05-10,Medium,2024-05-12,0,0,2024-05-12,46.62
129493,11,2024-01-11,Low,2024-01-13,0,0,2024-01-13,9.34
129494,4,2024-03-06,Medium,2024-03-09,1,2,2024-03-11,84.81
129495,7,2024-09-21,Medium,2024-09-23,0,0,2024-09-23,10.82
129496,4,2024-01-13,Low,2024-01-17,1,4,2024-01-21,25.93
129497,6,2024-08-24,Medium,2024-08-25,0,0,2024-08-25,19.99
129498,10,2024-05-07,Low,2024-05-10,0,0,2024-05-10,6.26
129499,4,2024-07-30,Low,2024-08-03,1,6,2024-08-09,59.15
129500,6,2024-05-01,Medium,2024-05-02,0,0,2024-05-02,75.51
129501,8,2024-10-04,Medium,2024-10-05,0,0,2024-10-05,69.13
129502,2,2024-11-13,High,2024-11-14,0,0,2024-11-14,75.18
129503,5,2024-04-19,Medium,2024-04-20,1,9,2024-04-29,78.79
129504,12,2024-09-12,Medium,2024-09-15,1,9,2024-09-24,47.76
129505,7,2024-01-21,High,2024-01-23,0,0,2024-01-23,47.78
129506,5,2024-03-08,High,2024-03-11,0,0,2024-03-11,8.14
129507,7,2024-02-14,High,2024-02-18,0,0,2024-02-18,57.04
129508,3,2024-03-04,Medium,2024-03-08,0,0,2024-03-08,65.0
129509,11,2024-04-08,High,2024-04-09,0,0,2024-04-09,52.24
129510,4,2024-07-17,Low,2024-07-20,1,8,2024-07-28,141.12
129511,5,2024-11-21,Medium,2024-11-24,0,0,2024-11-24,30.58
129512,12,2024-05-16,Medium,2024-05-18,0,0,2024-05-18,66.38
129513,11,2024-04-27,Medium,2024-05-01,0,0,2024-05-01,25.0
129514,3,2024-08-25,High,2024-08-29,0,0,2024-08-29,49.53
129515,6,2024-08-14,Medium,2024-08-15,0,0,2024-08-15,32.36
129516,10,2024-12-05,Low,2024-12-08,0,0,2024-12-08,37.89
129517,12,2024-03-14,High,2024-03-18,1,6,2024-03-24,113.16
129518,7,2024-01-11,Medium,2024-01-13,1,7,2024-01-20,111.52
129519,6,2024-05-21,Medium,2024-05-23,0,0,2024-05-23,14.26
129520,6,2024-01-30,Low,2024-02-02,0,0,2024-02-02,62.44
129521,5,2024-12-10,High,2024-12-13,0,0,2024-12-13,21.78
129522,6,2024-11-12,Medium,2024-11-16,0,0,2024-11-16,56.37
129523,6,2024-12-25,High,2024-12-26,0,0,2024-12-26,26.36
129524,10,2024-01-12,High,2024-01-14,0,0,2024-01-14,46.41
129525,8,2024-12-05,Medium,2024-12-08,0,0,2024-12-08,8.59
129526,1,2024-07-01,Low,2024-07-03,0,0,2024-07-03,47.29
129527,2,2024-12-15,Low,2024-12-18,0,0,2024-12-18,11.25
129528,6,2024-12-30,Low,2025-01-01,0,0,2025-01-01,23.83
129529,6,2024-04-03,High,2024-04-05,0,0,2024-04-05,71.96
129530,7,2024-08-05,Medium,2024-08-07,1,2,2024-08-09,44.64
129531,1,2024-03-16,Low,2024-03-17,1,3,2024-03-20,21.13
129532,6,2024-09-07,Low,2024-09-10,0,0,2024-09-10,57.19
129533,8,2024-08-24,Low,2024-08-28,1,1,2024-08-29,57.19
129534,3,2024-10-24,Medium,2024-10-25,0,0,2024-10-25,33.91
129535,4,2024-02-07,Low,2024-02-08,0,0,2024-02-08,76.75
129536,1,2024-01-08,Medium,2024-01-09,1,4,2024-01-13,74.25
129537,3,2024-03-18,Medium,2024-03-20,0,0,2024-03-20,68.89
129538,7,2024-05-04,Medium,2024-05-08,0,0,2024-05-08,22.38
129539,9,2024-03-25,Low,2024-03-29,0,0,2024-03-29,24.58
129540,2,2024-06-25,Low,2024-06-29,0,0,2024-06-29,45.24
129541,12,2024-12-03,Medium,2024-12-04,0,0,2024-12-04,39.38
129542,6,2024-09-12,Medium,2024-09-15,0,0,2024-09-15,65.56
129543,7,2024-01-12,Low,2024-01-13,0,0,2024-01-13,28.56
129544,2,2024-09-09,Low,2024-09-11,0,0,2024-09-11,43.94
129545,8,2024-08-15,Medium,2024-08-17,1,1,2024-08-18,66.62
129546,2,2024-07-31,Medium,2024-08-03,0,0,2024-08-03,24.1
129547,12,2024-06-21,Medium,2024-06-25,1,8,2024-07-03,120.91
129548,10,2024-11-13,Medium,2024-11-17,0,0,2024-11-17,44.94
129549,5,2024-12-02,Medium,2024-12-03,0,0,2024-12-03,33.13
129550,10,2024-01-01,Medium,2024-01-02,0,0,2024-01-02,64.24
129551,10,2024-11-15,Medium,2024-11-18,0,0,2024-11-18,22.78
129552,6,2024-05-18,High,2024-05-22,0,0,2024-05-22,52.7
129553,1,2024-09-24,Low,2024-09-26,0,0,2024-09-26,7.51
129554,7,2024-04-12,Low,2024-04-13,0,0,2024-04-13,39.57
129555,6,2024-11-21,Medium,2024-11-25,1,6,2024-12-01,71.02
129556,4,2024-04-15,Critical,2024-04-17,1,5,2024-04-22,66.44
129557,2,2024-01-01,Low,2024-01-05,1,8,2024-01-13,111.15
129558,6,2024-09-21,Low,2024-09-22,0,0,2024-09-22,17.02
129559,9,2024-10-03,Low,2024-10-04,0,0,2024-10-04,53.22
129560,8,2024-10-05,Low,2024-10-08,1,3,2024-10-11,60.0
129561,10,2024-05-26,Medium,2024-05-30,0,0,2024-05-30,36.21
129562,6,2024-11-27,Medium,2024-11-28,1,1,2024-11-29,31.12
129563,5,2024-09-02,Medium,2024-09-04,0,0,2024-09-04,10.56
129564,10,2024-03-22,Critical,2024-03-26,0,0,2024-03-26,21.75
129565,7,2024-12-07,Low,2024-12-08,1,6,2024-12-14,67.84
129566,3,2024-09-20,Medium,2024-09-23,0,0,2024-09-23,58.85
129567,9,2024-12-23,Low,2024-12-25,0,0,2024-12-25,11.16
129568,6,2024-11-25,Medium,2024-11-28,0,0,2024-11-28,30.81
129569,11,2024-06-19,High,2024-06-21,0,0,2024-06-21,23.9
129570,2,2024-12-04,High,2024-12-08,0,0,2024-12-08,45.36
129571,5,2024-09-20,Medium,2024-09-22,0,0,2024-09-22,71.51
129572,9,2024-11-18,Medium,2024-11-21,0,0,2024-11-21,12.37
129573,6,2024-12-04,High,2024-12-08,0,0,2024-12-08,75.15
129574,9,2024-09-17,High,2024-09-18,0,0,2024-09-18,50.49
129575,1,2024-03-14,Low,2024-03-16,1,6,2024-03-22,69.32
129576,11,2024-04-02,Medium,2024-04-05,0,0,2024-04-05,69.8
129577,2,2024-06-24,High,2024-06-27,0,0,2024-06-27,52.65
129578,9,2024-09-24,High,2024-09-26,0,0,2024-09-26,22.45
129579,9,2024-07-19,Low,2024-07-23,0,0,2024-07-23,14.45
129580,1,2024-09-04,High,2024-09-06,0,0,2024-09-06,48.33
129581,11,2024-08-29,High,2024-09-02,1,7,2024-09-09,86.16
129582,5,2024-11-21,Medium,2024-11-23,1,3,2024-11-26,76.72
129583,6,2024-03-25,Low,2024-03-28,0,0,2024-03-28,7.36
129584,5,2024-12-03,Low,2024-12-07,1,8,2024-12-15,102.0
129585,11,2024-10-16,Low,2024-10-20,1,1,2024-10-21,39.77
129586,10,2024-01-16,Low,2024-01-19,0,0,2024-01-19,5.69
129587,3,2024-06-23,Low,2024-06-25,0,0,2024-06-25,63.66
129588,6,2024-09-23,Critical,2024-09-27,1,2,2024-09-29,58.02
129589,9,2024-01-22,Low,2024-01-25,1,8,2024-02-02,84.5
129590,10,2024-01-02,Medium,2024-01-06,0,0,2024-01-06,39.46
129591,4,2024-05-08,Low,2024-05-12,1,3,2024-05-15,33.38
129592,2,2024-10-19,Low,2024-10-22,1,3,2024-10-25,35.04
129593,3,2024-12-24,Low,2024-12-25,0,0,2024-12-25,38.8
129594,7,2024-01-31,Medium,2024-02-04,0,0,2024-02-04,44.16
129595,1,2024-05-12,Low,2024-05-14,0,0,2024-05-14,33.24
129596,7,2024-12-20,Low,2024-12-21,0,0,2024-12-21,26.49
129597,10,2024-07-12,Low,2024-07-16,0,0,2024-07-16,30.92
129598,10,2024-07-06,Low,2024-07-10,0,0,2024-07-10,48.91
129599,12,2024-02-20,Low,2024-02-23,0,0,2024-02-23,39.79
129600,7,2024-01-22,Low,2024-01-26,0,0,2024-01-26,68.47
129601,10,2024-11-07,High,2024-11-08,0,0,2024-11-08,33.63
129602,10,2024-03-26,Critical,2024-03-27,1,2,2024-03-29,85.12
129603,6,2024-06-06,Medium,2024-06-07,0,0,2024-06-07,39.2
129604,2,2024-08-04,Medium,2024-08-06,0,0,2024-08-06,51.81
129605,1,2024-12-20,Low,2024-12-21,0,0,2024-12-21,52.77
129606,3,2024-04-12,High,2024-04-14,0,0,2024-04-14,26.15
129607,9,2024-08-03,Low,2024-08-04,0,0,2024-08-04,15.73
129608,10,2024-12-06,Medium,2024-12-07,0,0,2024-12-07,17.55
129609,5,2024-02-04,Critical,2024-02-05,0,0,2024-02-05,10.45
129610,5,2024-10-15,High,2024-10-19,0,0,2024-10-19,26.78
129611,10,2024-04-10,Medium,2024-04-12,0,0,2024-04-12,31.9
129612,10,2024-02-28,Low,2024-02-29,0,0,2024-02-29,70.57
129613,4,2024-01-26,Critical,2024-01-28,1,1,2024-01-29,44.59
129614,4,2024-09-14,Low,2024-09-15,0,0,2024-09-15,67.66
129615,7,2024-02-13,Medium,2024-02-17,0,0,2024-02-17,44.22
129616,11,2024-08-22,Low,2024-08-23,1,8,2024-08-31,35.67
129617,10,2024-10-07,Low,2024-10-08,0,0,2024-10-08,6.7
129618,2,2024-09-30,Low,2024-10-02,0,0,2024-10-02,37.9
129619,7,2024-07-02,Medium,2024-07-05,0,0,2024-07-05,74.87
129620,4,2024-03-20,High,2024-03-21,0,0,2024-03-21,24.61
129621,6,2024-09-15,Low,2024-09-18,0,0,2024-09-18,29.29
129622,1,2024-02-19,High,2024-02-20,0,0,2024-02-20,26.32
129623,12,2024-05-26,Medium,2024-05-28,1,5,2024-06-02,77.8
129624,7,2024-04-21,Medium,2024-04-23,0,0,2024-04-23,14.42
129625,3,2024-12-24,High,2024-12-26,0,0,2024-12-26,42.26
129626,9,2024-03-13,Low,2024-03-17,0,0,2024-03-17,43.49
129627,5,2024-06-29,Medium,2024-07-02,0,0,2024-07-02,12.26
129628,12,2024-05-01,Low,2024-05-05,0,0,2024-05-05,57.93
129629,6,2024-06-22,Medium,2024-06-23,0,0,2024-06-23,43.0
129630,10,2024-08-02,Low,2024-08-03,0,0,2024-08-03,37.94
129631,6,2024-04-08,High,2024-04-10,0,0,2024-04-10,79.56
129632,7,2024-09-19,High,2024-09-23,1,1,2024-09-24,29.72
129633,3,2024-11-21,High,2024-11-24,1,1,2024-11-25,55.58
129634,11,2024-02-11,Low,2024-02-13,1,7,2024-02-20,62.41
129635,1,2024-01-29,Low,2024-02-01,0,0,2024-02-01,66.8
129636,1,2024-03-09,High,2024-03-10,0,0,2024-03-10,32.03
129637,7,2024-11-28,Medium,2024-12-01,0,0,2024-12-01,18.83
129638,11,2024-09-07,Medium,2024-09-09,0,0,2024-09-09,54.28
129639,12,2024-07-25,Low,2024-07-26,1,9,2024-08-04,98.44
129640,10,2024-12-28,High,2025-01-01,0,0,2025-01-01,17.8
129641,2,2024-11-28,High,2024-12-01,0,0,2024-12-01,54.4
129642,7,2024-04-14,Low,2024-04-15,1,1,2024-04-16,9.92
129643,12,2024-03-16,Medium,2024-03-18,0,0,2024-03-18,13.2
129644,8,2024-10-02,Medium,2024-10-04,1,1,2024-10-05,64.57
129645,1,2024-11-24,Low,2024-11-27,0,0,2024-11-27,48.15
129646,5,2024-07-31,Critical,2024-08-03,0,0,2024-08-03,22.77
129647,10,2024-11-28,High,2024-11-30,0,0,2024-11-30,48.72
129648,2,2024-09-17,Medium,2024-09-18,0,0,2024-09-18,11.01
129649,3,2024-04-10,High,2024-04-11,0,0,2024-04-11,59.1
129650,5,2024-12-14,Low,2024-12-17,1,2,2024-12-19,76.02
129651,10,2024-06-18,Medium,2024-06-21,0,0,2024-06-21,15.21
129652,5,2024-04-10,Low,2024-04-12,0,0,2024-04-12,46.0
129653,2,2024-11-26,Low,2024-11-29,0,0,2024-11-29,25.27
129654,4,2024-11-06,Low,2024-11-09,1,4,2024-11-13,56.64
129655,7,2024-10-14,Medium,2024-10-15,0,0,2024-10-15,11.11
129656,6,2024-12-15,Low,2024-12-19,0,0,2024-12-19,43.16
129657,3,2024-12-11,Medium,2024-12-13,0,0,2024-12-13,47.33
129658,4,2024-06-15,Low,2024-06-16,0,0,2024-06-16,30.62
129659,12,2024-09-17,Low,2024-09-20,0,0,2024-09-20,70.16
129660,7,2024-12-24,Medium,2024-12-28,0,0,2024-12-28,53.2
129661,11,2024-05-06,Medium,2024-05-07,0,0,2024-05-07,65.04
129662,1,2024-05-12,High,2024-05-14,0,0,2024-05-14,49.67
129663,8,2024-10-23,Medium,2024-10-25,0,0,2024-10-25,65.87
129664,8,2024-06-28,High,2024-06-30,0,0,2024-06-30,53.35
129665,3,2024-09-17,High,2024-09-21,1,6,2024-09-27,41.37
129666,6,2024-07-22,Medium,2024-07-25,0,0,2024-07-25,65.95
129667,11,2024-01-06,High,2024-01-10,0,0,2024-01-10,13.88
129668,2,2024-08-09,Medium,2024-08-10,1,6,2024-08-16,34.62
129669,8,2024-08-22,Low,2024-08-24,0,0,2024-08-24,44.45
129670,11,2024-08-29,Medium,2024-09-01,0,0,2024-09-01,53.78
129671,11,2024-12-28,Medium,2024-12-31,1,4,2025-01-04,80.58
129672,8,2024-02-20,Low,2024-02-24,1,8,2024-03-03,102.92
129673,3,2024-01-08,Medium,2024-01-09,1,2,2024-01-11,76.8
129674,6,2024-07-19,Medium,2024-07-22,0,0,2024-07-22,20.08
129675,11,2024-03-21,Critical,2024-03-24,1,1,2024-03-25,59.74
129676,1,2024-04-17,Critical,2024-04-18,0,0,2024-04-18,74.2
129677,4,2024-06-21,Medium,2024-06-24,0,0,2024-06-24,55.42
129678,9,2024-04-01,Low,2024-04-02,1,9,2024-04-11,75.44
129679,7,2024-04-07,Medium,2024-04-08,1,2,2024-04-10,34.09
129680,4,2024-06-05,Low,2024-06-09,1,6,2024-06-15,88.37
129681,11,2024-12-04,High,2024-12-07,0,0,2024-12-07,6.08
129682,3,2024-06-03,Critical,2024-06-04,0,0,2024-06-04,59.16
129683,10,2024-05-01,Low,2024-05-04,0,0,2024-05-04,62.5
129684,8,2024-09-18,Medium,2024-09-19,0,0,2024-09-19,55.86
129685,12,2024-07-30,Low,2024-07-31,0,0,2024-07-31,58.81
129686,11,2024-12-11,Low,2024-12-15,1,1,2024-12-16,62.75
129687,8,2024-04-22,Critical,2024-04-23,0,0,2024-04-23,48.64
129688,6,2024-06-02,Medium,2024-06-06,0,0,2024-06-06,70.63
129689,7,2024-06-24,High,2024-06-25,0,0,2024-06-25,28.15
129690,2,2024-06-16,Critical,2024-06-19,1,8,2024-06-27,110.76
129691,3,2024-09-16,Low,2024-09-19,0,0,2024-09-19,57.74
129692,4,2024-11-02,Low,2024-11-03,0,0,2024-11-03,55.41
129693,6,2024-05-21,Medium,2024-05-25,0,0,2024-05-25,61.02
129694,2,2024-09-08,Medium,2024-09-12,0,0,2024-09-12,19.83
129695,3,2024-01-02,Low,2024-01-05,0,0,2024-01-05,79.93
129696,8,2024-09-14,Medium,2024-09-18,0,0,2024-09-18,5.19
129697,3,2024-03-03,Low,2024-03-07,0,0,2024-03-07,48.9
129698,10,2024-08-07,Medium,2024-08-11,0,0,2024-08-11,50.61
129699,8,2024-05-09,Low,2024-05-11,1,1,2024-05-12,57.21
129700,7,2024-05-08,Low,2024-05-09,1,7,2024-05-16,113.24
129701,9,2024-04-01,Low,2024-04-03,0,0,2024-04-03,79.59
129702,6,2024-05-28,Medium,2024-05-29,0,0,2024-05-29,22.53
129703,5,2024-03-14,Low,2024-03-15,0,0,2024-03-15,5.74
129704,2,2024-05-05,Low,2024-05-06,1,7,2024-05-13,24.14
129705,11,2024-12-29,High,2025-01-01,0,0,2025-01-01,27.67
129706,1,2024-05-26,Low,2024-05-29,0,0,2024-05-29,46.99
129707,4,2024-01-22,Critical,2024-01-24,0,0,2024-01-24,17.62
129708,7,2024-01-22,High,2024-01-23,0,0,2024-01-23,10.54
129709,3,2024-01-13,High,2024-01-16,0,0,2024-01-16,7.31
129710,5,2024-03-24,High,2024-03-25,0,0,2024-03-25,27.08
129711,8,2024-05-10,Low,2024-05-14,0,0,2024-05-14,26.42
129712,2,2024-07-24,High,2024-07-25,0,0,2024-07-25,68.37
129713,9,2024-09-27,High,2024-09-30,0,0,2024-09-30,70.73
129714,5,2024-01-21,Low,2024-01-24,0,0,2024-01-24,52.34
129715,5,2024-10-19,High,2024-10-22,0,0,2024-10-22,20.49
129716,3,2024-01-17,Low,2024-01-21,0,0,2024-01-21,54.8
129717,2,2024-12-24,High,2024-12-26,0,0,2024-12-26,46.37
129718,9,2024-10-07,Low,2024-10-11,0,0,2024-10-11,53.81
129719,11,2024-11-26,Critical,2024-11-30,0,0,2024-11-30,19.51
129720,4,2024-06-19,Critical,2024-06-23,0,0,2024-06-23,72.38
129721,5,2024-02-19,Low,2024-02-20,0,0,2024-02-20,8.88
129722,3,2024-09-27,Medium,2024-09-29,1,4,2024-10-03,68.78
129723,6,2024-11-18,Critical,2024-11-19,0,0,2024-11-19,25.81
